Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Eo,d_T1_1,True,True,-21.47331714580857,7.0,two-sided,1.1970730739373628e-07,8.04e+04,-9.66537858324734
parameter,Eo,d_T1_2,True,True,-16.91165112827053,7.0,two-sided,6.191472752122036e-07,1.984e+04,-8.446725249476064
parameter,Eo,d_T1_3,True,True,-19.405188745388912,7.0,two-sided,2.406907425346203e-07,4.434e+04,-9.214065077462374
parameter,Eo,d_dose,True,True,7.436496311632351,7.0,two-sided,0.0001448652982384651,201.457,3.6582218764641645
parameter,Eo,d_kbh,True,True,8.271090745014686,7.0,two-sided,7.363386019793989e-05,353.422,4.136194409279069
parameter,Eo,d_khe,True,True,8.268819826550411,7.0,two-sided,7.376380835013355e-05,352.904,4.134638225711747
parameter,Eo,d_tmax,True,True,-26.510063915353154,7.0,two-sided,2.7829611710853932e-08,2.793e+05,-13.256309868712918
parameter,Eo,d_vol,True,True,-15.636000809459365,7.0,two-sided,1.0586261588792195e-06,1.258e+04,-7.818060227389776
parameter,Eo,dose_tolerance,True,True,4.019265573486202,7.0,two-sided,0.005064327704273254,11.179,2.0096327867431008
parameter,Eo,dt,True,True,4.019265573486202,7.0,two-sided,0.005064327704273254,11.179,2.0096327867431008
parameter,Eo,field_strength,True,True,-119.39940438965232,7.0,two-sided,7.622489076059113e-13,2.25e+09,-59.699702194826145
parameter,Eo,r_CL,True,True,56.48802651172123,7.0,two-sided,1.4292872484173835e-10,2.54e+07,21.730749828033108
parameter,Eo,r_kbh,True,True,12.324597778624716,7.0,two-sided,5.314519768178586e-06,3208.531,5.581800775225965
parameter,Eo,r_khe,True,True,52.268072875073464,7.0,two-sided,2.4584543093008715e-10,1.596e+07,22.34237621086947
parameter,Eo,rate,True,True,-34.28308027714298,7.0,two-sided,4.657926819903751e-09,1.287e+06,-17.14154013857149
parameter,Eo,ve,True,True,-0.3171087347970538,7.0,two-sided,0.760409723019843,0.351,-0.16915043279072609
parameter,Eo,vh,True,True,-15.126872804520639,7.0,two-sided,1.3267987453312754e-06,1.039e+04,-6.880782494170028
parameter,Eo,weight,True,True,-23.074889575113108,7.0,two-sided,7.280280403697254e-08,1.229e+05,-11.541932186276089
parameter,H,TS,True,True,-19.153879516781487,7.0,two-sided,2.6329088998429804e-07,4.107e+04,-9.576939758390742
parameter,H,Tg,True,True,-5.561491838432705,7.0,two-sided,0.0008495809134223762,47.073,-2.7807459192163524
parameter,H,Thl,True,True,-17.503056670906453,7.0,two-sided,4.891544079959223e-07,2.425e+04,-8.751528335453227
parameter,H,To,True,True,-8.28452895532892,7.0,two-sided,7.287016437903602e-05,356.504,-4.142264477664459
parameter,H,To_e,True,True,-7.183168036183352,7.0,two-sided,0.0001800737530790341,168.257,-3.591584018091676
parameter,H,a_CL,True,True,13.360712039846112,7.0,two-sided,3.083023962215811e-06,5084.276,6.680356019923056
parameter,H,a_kbh,True,True,11884.254491671076,7.0,two-sided,7.888084082533356e-27,1.402e+10,5942.127245834961
parameter,H,a_khe,True,True,2057.6093927862285,7.0,two-sided,1.691345884744859e-21,1.386e+10,1028.8046963931222
parameter,H,c_B1corr_a,True,True,-inf,7.0,two-sided,0.0,nan,-inf
parameter,H,c_B1corr_l,True,True,-inf,7.0,two-sided,0.0,nan,-inf
parameter,H,c_BAT,True,True,-44.45264281957157,7.0,two-sided,7.615774142723044e-10,6.062e+06,-22.226321409785786
parameter,H,c_CL,True,True,-8.254255222052516,7.0,two-sided,7.460342280342048e-05,349.594,-4.127127611026258
parameter,H,c_R10_a,True,True,-12.717030155134774,7.0,two-sided,4.303268199727958e-06,3834.878,-6.358515077567385
parameter,H,c_R10_l,True,True,-26.019903701171238,7.0,two-sided,3.1676413504832194e-08,2.5e+05,-13.009951850585619
parameter,H,c_R20s_a,True,True,-inf,7.0,two-sided,0.0,nan,-inf
